Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,980443,-,-,-,35.97,-83.9,0,291,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,GHI
2022,3,9,7,30,6,96.15,0
2022,3,9,8,30,5.800000000000001,96.18,0
2022,3,9,9,30,5.5,96.82000000000001,0
2022,3,9,10,30,5.1000000000000005,97.01,0
2022,3,9,11,30,4.9,95.34,0
2022,3,9,12,30,5.2,91.24,7
2022,3,9,13,30,6.4,85.91,36
2022,3,9,14,30,7.5,84.75,87
2022,3,9,15,30,8,82.63,111
2022,3,9,16,30,8.4,80.35000000000001,299
2022,3,9,17,30,8.9,78.12,470
2022,3,9,18,30,9.3,75.8,250
2022,3,9,19,30,9.5,74.57000000000001,446
2022,3,9,20,30,9.3,75.12,369
2022,3,9,21,30,8.8,78.48,130
2022,3,9,22,30,7.6000000000000005,90.05,41
2022,3,9,23,30,6.4,94.58,8
2022,3,10,0,30,5.9,94.92,0
2022,3,10,1,30,5.5,95.69,0
2022,3,10,2,30,4.7,99.37,0
2022,3,10,3,30,3.9000000000000004,100,0
2022,3,10,4,30,3.6,100,0
2022,3,10,5,30,3.7,99.19,0
2022,3,10,6,30,4,97.29,0
2022,3,10,7,30,4.1000000000000005,96.55,0
2022,3,10,8,30,4,96.53,0
2022,3,10,9,30,3.8000000000000003,96.54,0
2022,3,10,10,30,3.4000000000000004,97.63,0
2022,3,10,11,30,3.6,94.4,0
2022,3,10,12,30,5.2,84.76,28
2022,3,10,13,30,7.9,72.52,92
2022,3,10,14,30,10.700000000000001,61.79,103
2022,3,10,15,30,12.9,55.53,257
2022,3,10,16,30,14.4,52.72,482
2022,3,10,17,30,15.4,51.61,831
2022,3,10,18,30,15.700000000000001,51.58,819
2022,3,10,19,30,15.5,52.660000000000004,737
2022,3,10,20,30,15,54.480000000000004,593
2022,3,10,21,30,13.8,60.120000000000005,405
2022,3,10,22,30,11.200000000000001,81.66,193
2022,3,10,23,30,8.700000000000001,85.63,17
2022,3,11,0,30,7.7,84.33,0
2022,3,11,1,30,7,84.89,0
2022,3,11,2,30,6.2,87.03,0
2022,3,11,3,30,5.4,90.99,0
2022,3,11,4,30,4.6000000000000005,96.2,0
2022,3,11,5,30,4,100,0
2022,3,11,6,30,3.7,100,0
2022,3,11,7,30,3.7,100,0
2022,3,11,8,30,3.6,100,0
2022,3,11,9,30,3.4000000000000004,100,0
2022,3,11,10,30,3.2,100,0
2022,3,11,11,30,4.2,95.27,0
2022,3,11,12,30,6.5,86.83,88
2022,3,11,13,30,9.600000000000001,78.07000000000001,291
2022,3,11,14,30,12.9,71.33,481
2022,3,11,15,30,15.4,67.5,574
2022,3,11,16,30,17,64.28,636
2022,3,11,17,30,17.8,62.86,638
2022,3,11,18,30,18.1,62.77,802
2022,3,11,19,30,18.1,64.31,723
2022,3,11,20,30,17.6,67.52,580
2022,3,11,21,30,16.400000000000002,75.83,319
2022,3,11,22,30,14.4,91.37,161
2022,3,11,23,30,12.8,96.59,11
2022,3,12,0,30,12.200000000000001,97.14,0
2022,3,12,1,30,11.5,98.97,0
2022,3,12,2,30,10.3,100,0
2022,3,12,3,30,8.3,100,0
2022,3,12,4,30,5.2,100,0
2022,3,12,5,30,2.5,97.60000000000001,0
2022,3,12,6,30,0.8,90.02,0
2022,3,12,7,30,-0.30000000000000004,86.34,0
2022,3,12,8,30,-1.2000000000000002,84.84,0
2022,3,12,9,30,-2,84.5,0
2022,3,12,10,30,-2.7,83.7,0
2022,3,12,11,30,-3.2,81.86,0
2022,3,12,12,30,-3.5,78.58,16
2022,3,12,13,30,-3.6,72.83,43
2022,3,12,14,30,-3.4000000000000004,66.97,341
2022,3,12,15,30,-3,62.2,301
2022,3,12,16,30,-2.8000000000000003,59.82,280
2022,3,12,17,30,-2.9000000000000004,59.25,548
2022,3,12,18,30,-2.7,56.7,794
2022,3,12,19,30,-2.5,55.35,800
2022,3,12,20,30,-2.7,56.730000000000004,648
2022,3,12,21,30,-3.2,58.660000000000004,446
2022,3,12,22,30,-4,61.76,218
2022,3,12,23,30,-4.9,65.49,22
2022,3,13,0,30,-6,70.36,0
2022,3,13,1,30,-7.2,74.42,0
2022,3,13,2,30,-7.800000000000001,77.14,0
2022,3,13,3,30,-7.9,79.16,0
2022,3,13,4,30,-7.7,79.38,0
2022,3,13,5,30,-7.4,78.26,0
2022,3,13,6,30,-7.4,78.4,0
2022,3,13,7,30,-7.5,79.09,0
2022,3,13,8,30,-7.6000000000000005,79.09,0
2022,3,13,9,30,-7.6000000000000005,78.51,0
2022,3,13,10,30,-7.5,76.27,0
2022,3,13,11,30,-6.6000000000000005,69.51,0
2022,3,13,12,30,-4.1000000000000005,55.43,103
2022,3,13,13,30,-1.4000000000000001,50.79,316
2022,3,13,14,30,0.7000000000000001,48.22,524
2022,3,13,15,30,2.7,47.92,519
2022,3,13,16,30,4.4,48.730000000000004,527
2022,3,13,17,30,5.800000000000001,48.050000000000004,825
2022,3,13,18,30,6.800000000000001,48.34,842
2022,3,13,19,30,7.300000000000001,49.870000000000005,757
2022,3,13,20,30,7.2,53.32,612
2022,3,13,21,30,6.300000000000001,61.32,421
2022,3,13,22,30,3.4000000000000004,84.46000000000001,205
2022,3,13,23,30,0.9,90.73,21
2022,3,14,0,30,0.4,89.4,0
2022,3,14,1,30,0.4,89.17,0
2022,3,14,2,30,0.30000000000000004,88.85000000000001,0
2022,3,14,3,30,0,89.21000000000001,0
2022,3,14,4,30,-0.2,89.02,0
2022,3,14,5,30,-0.4,89.02,0
2022,3,14,6,30,-0.6000000000000001,89.67,0
2022,3,14,7,30,-0.7000000000000001,89.4,0
2022,3,14,8,30,-0.7000000000000001,87.9,0
2022,3,14,9,30,-0.6000000000000001,85.5,0
2022,3,14,10,30,-0.5,83.18,0
2022,3,14,11,30,1,73.24,0
2022,3,14,12,30,4.3,71.98,104
2022,3,14,13,30,8,62.67,309
2022,3,14,14,30,11,50.47,509
2022,3,14,15,30,13.200000000000001,43.71,606
2022,3,14,16,30,14.9,41.79,798
2022,3,14,17,30,16.1,41.76,859
2022,3,14,18,30,16.8,42.74,839
2022,3,14,19,30,16.8,45.58,754
2022,3,14,20,30,16.3,50.38,608
2022,3,14,21,30,14.700000000000001,59.64,416
2022,3,14,22,30,11.200000000000001,88.57000000000001,201
2022,3,14,23,30,8.200000000000001,91.73,22
2022,3,15,0,30,7,91.49,0
2022,3,15,1,30,6.4,90.86,0
2022,3,15,2,30,6.1000000000000005,90.34,0
2022,3,15,3,30,5.800000000000001,90.21000000000001,0
2022,3,15,4,30,5.300000000000001,91.14,0
2022,3,15,5,30,4.9,91.04,0
2022,3,15,6,30,4.4,92.04,0
2022,3,15,7,30,4.1000000000000005,91.47,0
2022,3,15,8,30,3.9000000000000004,91.07000000000001,0
2022,3,15,9,30,4,88.74,0
2022,3,15,10,30,4.4,86.12,0
2022,3,15,11,30,5.6000000000000005,78.73,0
2022,3,15,12,30,8.700000000000001,73.72,101
2022,3,15,13,30,12.200000000000001,66.15,184
2022,3,15,14,30,14.9,57.47,346
2022,3,15,15,30,16.5,53.4,504
2022,3,15,16,30,17.2,52.230000000000004,600
2022,3,15,17,30,17.2,54.32,494
2022,3,15,18,30,16.900000000000002,58.160000000000004,507
2022,3,15,19,30,16.6,62.1,411
2022,3,15,20,30,16.5,66.83,223
2022,3,15,21,30,16.1,69.7,187
2022,3,15,22,30,14.100000000000001,82.57000000000001,134
2022,3,15,23,30,12.600000000000001,74.64,15
2022,3,16,0,30,13.100000000000001,65.52,0
2022,3,16,1,30,12.100000000000001,68.13,0
2022,3,16,2,30,10.100000000000001,83.77,0
2022,3,16,3,30,9.1,91.37,0
2022,3,16,4,30,8.6,91.41,0
2022,3,16,5,30,8.4,91.63,0
2022,3,16,6,30,8.3,92.60000000000001,0
2022,3,16,7,30,8.200000000000001,94.9,0
2022,3,16,8,30,7.9,96.73,0
2022,3,16,9,30,8.1,95.78,0
2022,3,16,10,30,8.3,97.5,0
2022,3,16,11,30,8.5,96.5,0
2022,3,16,12,30,9.4,93.46000000000001,15
2022,3,16,13,30,10.700000000000001,91.41,30
2022,3,16,14,30,12.4,88.9,71
2022,3,16,15,30,14,83.51,299
2022,3,16,16,30,15,77.79,502
2022,3,16,17,30,15.600000000000001,73.56,599
2022,3,16,18,30,16.3,69.78,684
2022,3,16,19,30,17.1,67.31,514
2022,3,16,20,30,17.3,68.26,380
2022,3,16,21,30,16.7,74.35000000000001,405
2022,3,16,22,30,15,89.24,205
2022,3,16,23,30,13.100000000000001,90.29,23
2022,3,17,0,30,12.100000000000001,91.44,0
2022,3,17,1,30,11.3,95.58,0
2022,3,17,2,30,10.3,99.92,0
2022,3,17,3,30,9.4,100,0
2022,3,17,4,30,8.700000000000001,100,0
2022,3,17,5,30,8.200000000000001,100,0
2022,3,17,6,30,7.9,100,0
2022,3,17,7,30,7.7,100,0
2022,3,17,8,30,7.6000000000000005,100,0
2022,3,17,9,30,7.6000000000000005,100,0
2022,3,17,10,30,7.5,100,0
2022,3,17,11,30,8.1,97.01,0
2022,3,17,12,30,9.600000000000001,91.78,112
2022,3,17,13,30,11.700000000000001,86.11,311
2022,3,17,14,30,14.700000000000001,78.02,528
2022,3,17,15,30,17.7,66.47,666
2022,3,17,16,30,19.700000000000003,56.980000000000004,813
2022,3,17,17,30,20.6,53.56,861
2022,3,17,18,30,21.1,51.89,842
2022,3,17,19,30,21,52.63,756
2022,3,17,20,30,20.700000000000003,54.68,611
2022,3,17,21,30,19.900000000000002,60.160000000000004,406
2022,3,17,22,30,18.1,76.11,209
2022,3,17,23,30,16.5,71.93,25
2022,3,18,0,30,15.5,71.08,0
2022,3,18,1,30,14.3,74.9,0
2022,3,18,2,30,13.100000000000001,79.37,0
2022,3,18,3,30,12.100000000000001,83.58,0
2022,3,18,4,30,11.200000000000001,88.10000000000001,0
2022,3,18,5,30,10.4,92.39,0
2022,3,18,6,30,9.700000000000001,96.21000000000001,0
2022,3,18,7,30,9.3,98.02,0
2022,3,18,8,30,9,98.98,0
2022,3,18,9,30,8.700000000000001,99.39,0
2022,3,18,10,30,8.5,99.11,0
2022,3,18,11,30,9.9,89.52,0
2022,3,18,12,30,12.700000000000001,82.35000000000001,42
2022,3,18,13,30,15.4,75.33,141
2022,3,18,14,30,17.2,72.56,84
2022,3,18,15,30,18.5,67.19,68
2022,3,18,16,30,18.900000000000002,65.34,59
2022,3,18,17,30,18.400000000000002,66.07000000000001,74
2022,3,18,18,30,17.8,74.07000000000001,142
2022,3,18,19,30,17.400000000000002,81.65,256
2022,3,18,20,30,17.6,83.25,237
2022,3,18,21,30,17.400000000000002,84.09,279
2022,3,18,22,30,16.2,88.65,159
2022,3,18,23,30,14.700000000000001,93.31,26
2022,3,19,0,30,13.9,94.21000000000001,0
2022,3,19,1,30,13.9,92.81,0
2022,3,19,2,30,14.100000000000001,93.82000000000001,0
2022,3,19,3,30,14.4,94.21000000000001,0
2022,3,19,4,30,14.700000000000001,95.24,0
2022,3,19,5,30,14.9,96.43,0
2022,3,19,6,30,15,97.55,0
2022,3,19,7,30,14.8,99.08,0
2022,3,19,8,30,13.9,100,0
2022,3,19,9,30,12.4,100,0
2022,3,19,10,30,10.9,97.19,0
2022,3,19,11,30,10.100000000000001,92.65,0
2022,3,19,12,30,10.200000000000001,86.07000000000001,121
2022,3,19,13,30,11.100000000000001,76.28,334
2022,3,19,14,30,12.200000000000001,68.07000000000001,213
2022,3,19,15,30,13.200000000000001,62.67,449
2022,3,19,16,30,14,59.28,697
2022,3,19,17,30,14.4,58.35,517
2022,3,19,18,30,14.3,59.7,269
2022,3,19,19,30,13.700000000000001,62.47,255
2022,3,19,20,30,12.700000000000001,66.36,170
2022,3,19,21,30,11.3,71.51,114
2022,3,19,22,30,9.700000000000001,78.21000000000001,18
2022,3,19,23,30,8.1,86.65,6
2022,3,20,0,30,7,91.65,0
2022,3,20,1,30,6.4,93.73,0
2022,3,20,2,30,5.9,95.36,0
2022,3,20,3,30,5.2,98.45,0
2022,3,20,4,30,4.5,100,0
2022,3,20,5,30,4.2,100,0
2022,3,20,6,30,3.8000000000000003,100,0
2022,3,20,7,30,3.5,100,0
2022,3,20,8,30,3.5,100,0
2022,3,20,9,30,3.7,99.22,0
2022,3,20,10,30,3.8000000000000003,97.46000000000001,0
2022,3,20,11,30,4.2,93.85000000000001,0
2022,3,20,12,30,5.4,87.09,130
2022,3,20,13,30,7.800000000000001,75.85000000000001,349
2022,3,20,14,30,10.4,61.32,560
2022,3,20,15,30,12.3,49.38,729
2022,3,20,16,30,13.600000000000001,44.52,840
2022,3,20,17,30,14.4,42.660000000000004,887
2022,3,20,18,30,15,42.300000000000004,867
2022,3,20,19,30,15.100000000000001,43.980000000000004,775
2022,3,20,20,30,14.8,47.07,626
2022,3,20,21,30,13.8,53.64,432
2022,3,20,22,30,11.100000000000001,74.42,216
2022,3,20,23,30,8.4,88.23,30
2022,3,21,0,30,7.5,85.47,0
2022,3,21,1,30,7.300000000000001,82.94,0
2022,3,21,2,30,7.5,77.85000000000001,0
2022,3,21,3,30,7.800000000000001,73.33,0
2022,3,21,4,30,8.200000000000001,69.71000000000001,0
2022,3,21,5,30,8.200000000000001,68.68,0
2022,3,21,6,30,8,68.72,0
2022,3,21,7,30,7.5,70.17,0
2022,3,21,8,30,6.9,71.87,0
2022,3,21,9,30,6.5,72.33,0
2022,3,21,10,30,6,73.33,0
2022,3,21,11,30,6.5,69.41,2
2022,3,21,12,30,9.3,71.43,137
2022,3,21,13,30,13,58.32,357
2022,3,21,14,30,15.700000000000001,44.97,566
2022,3,21,15,30,17.5,37.69,737
2022,3,21,16,30,18.900000000000002,34.49,851
2022,3,21,17,30,19.8,33.35,896
2022,3,21,18,30,20.200000000000003,34.05,821
2022,3,21,19,30,20.1,36.300000000000004,784
2022,3,21,20,30,19.8,40.14,512
2022,3,21,21,30,18.5,47.7,308
2022,3,21,22,30,15.700000000000001,72.10000000000001,95
2022,3,21,23,30,13.100000000000001,78.42,26
2022,3,22,0,30,11.600000000000001,80.17,0
2022,3,22,1,30,10.9,85.52,0
2022,3,22,2,30,10.3,87.94,0
2022,3,22,3,30,9.700000000000001,89.16,0
2022,3,22,4,30,9.200000000000001,89.53,0
2022,3,22,5,30,8.700000000000001,89.82000000000001,0
2022,3,22,6,30,8.3,89.42,0
2022,3,22,7,30,8.3,88.88,0
2022,3,22,8,30,8.3,89.37,0
2022,3,22,9,30,8.200000000000001,89.61,0
2022,3,22,10,30,8.1,89.37,0
2022,3,22,11,30,8.8,84.63,1
2022,3,22,12,30,11.100000000000001,78.04,70
2022,3,22,13,30,14.200000000000001,68.64,222
2022,3,22,14,30,17,60.15,483
2022,3,22,15,30,19,53.51,632
2022,3,22,16,30,20.3,51.1,733
2022,3,22,17,30,21.200000000000003,50.29,788
2022,3,22,18,30,21.6,50.57,782
2022,3,22,19,30,21.700000000000003,51.68,691
2022,3,22,20,30,21.200000000000003,53.99,608
2022,3,22,21,30,19.700000000000003,62.81,328
2022,3,22,22,30,17.5,73.7,130
2022,3,22,23,30,15.9,76.8,8
2022,3,23,0,30,15.200000000000001,78.23,0
2022,3,23,1,30,14.9,79.28,0
2022,3,23,2,30,15,78.48,0
2022,3,23,3,30,15.3,76.35000000000001,0
2022,3,23,4,30,15.3,76.2,0
2022,3,23,5,30,15,80.17,0
2022,3,23,6,30,14.9,83.53,0
2022,3,23,7,30,15.100000000000001,83.92,0
2022,3,23,8,30,15.100000000000001,85.83,0
2022,3,23,9,30,15.200000000000001,87.34,0
2022,3,23,10,30,15.5,88.25,0
2022,3,23,11,30,16.1,88.98,1
2022,3,23,12,30,16.900000000000002,88.87,21
2022,3,23,13,30,18.2,86.08,173
2022,3,23,14,30,20,81.63,512
2022,3,23,15,30,22.200000000000003,75.92,513
2022,3,23,16,30,23.700000000000003,72.56,514
2022,3,23,17,30,24.1,68.42,424
2022,3,23,18,30,23.700000000000003,64.12,630
2022,3,23,19,30,23.1,62.52,444
2022,3,23,20,30,22.1,62.82,354
2022,3,23,21,30,20.5,66.61,373
2022,3,23,22,30,18.2,74.65,217
2022,3,23,23,30,15.700000000000001,82.49,37
2022,3,24,0,30,14,86.88,0
2022,3,24,1,30,12.8,90.19,0
2022,3,24,2,30,11.600000000000001,93.4,0
2022,3,24,3,30,10.4,96.83,0
2022,3,24,4,30,9.3,99.76,0
2022,3,24,5,30,8.4,100,0
2022,3,24,6,30,7.300000000000001,100,0
2022,3,24,7,30,6.5,100,0
2022,3,24,8,30,6,100,0
2022,3,24,9,30,5.6000000000000005,100,0
2022,3,24,10,30,5.1000000000000005,100,0
2022,3,24,11,30,5.9,94.54,3
2022,3,24,12,30,8.200000000000001,81.16,149
2022,3,24,13,30,10.3,64.35,368
2022,3,24,14,30,12.100000000000001,52.7,577
2022,3,24,15,30,13.600000000000001,46.44,746
2022,3,24,16,30,14.700000000000001,44.24,857
2022,3,24,17,30,15.4,44.56,904
2022,3,24,18,30,15.700000000000001,45.97,880
2022,3,24,19,30,15.600000000000001,47.910000000000004,791
2022,3,24,20,30,15.100000000000001,50.410000000000004,616
2022,3,24,21,30,14.100000000000001,54.230000000000004,329
2022,3,24,22,30,11.700000000000001,66.92,238
2022,3,24,23,30,9,86.24,40
2022,3,25,0,30,7.800000000000001,89.37,0
2022,3,25,1,30,7.4,90,0
2022,3,25,2,30,7.1000000000000005,91.3,0
2022,3,25,3,30,6.800000000000001,92.45,0
2022,3,25,4,30,6.2,95.10000000000001,0
2022,3,25,5,30,5.4,98.61,0
2022,3,25,6,30,4.6000000000000005,100,0
2022,3,25,7,30,4.2,100,0
2022,3,25,8,30,3.9000000000000004,100,0
2022,3,25,9,30,3.7,100,0
2022,3,25,10,30,3.7,100,0
2022,3,25,11,30,4.7,94.24,1
2022,3,25,12,30,6.9,82.73,114
2022,3,25,13,30,9.200000000000001,70.10000000000001,297
2022,3,25,14,30,10.700000000000001,61.92,151
2022,3,25,15,30,11.3,59,261
2022,3,25,16,30,11.5,58.74,191
2022,3,25,17,30,11.700000000000001,58.08,341
2022,3,25,18,30,11.9,57.52,258
2022,3,25,19,30,11.8,58.08,187
2022,3,25,20,30,11.200000000000001,60.910000000000004,93
2022,3,25,21,30,10.4,65.1,82
2022,3,25,22,30,9.1,72.73,31
2022,3,25,23,30,7.6000000000000005,83.09,8
2022,3,26,0,30,6.800000000000001,87.06,0
2022,3,26,1,30,6.2,89.94,0
2022,3,26,2,30,5.300000000000001,94.51,0
2022,3,26,3,30,4.7,95.56,0
2022,3,26,4,30,4.9,93.26,0
2022,3,26,5,30,5.2,91.93,0
2022,3,26,6,30,5.1000000000000005,93.06,0
2022,3,26,7,30,4.7,95.5,0
2022,3,26,8,30,4.2,98.25,0
2022,3,26,9,30,3.7,99.97,0
2022,3,26,10,30,3.3000000000000003,98.05,0
2022,3,26,11,30,4,87.76,6
2022,3,26,12,30,5.9,74.75,164
2022,3,26,13,30,7.9,61.08,388
2022,3,26,14,30,9.3,50.09,597
2022,3,26,15,30,10.4,43.71,765
2022,3,26,16,30,11.200000000000001,41.94,877
2022,3,26,17,30,11.700000000000001,41.34,925
2022,3,26,18,30,11.9,40.660000000000004,903
2022,3,26,19,30,11.700000000000001,40.730000000000004,814
2022,3,26,20,30,11.100000000000001,42.01,665
2022,3,26,21,30,10,44.81,468
2022,3,26,22,30,8.200000000000001,50.42,244
2022,3,26,23,30,6.1000000000000005,60.78,45
2022,3,27,0,30,4.6000000000000005,68.73,0
2022,3,27,1,30,3.6,73.61,0
2022,3,27,2,30,2.6,78.44,0
2022,3,27,3,30,1.6,83.16,0
2022,3,27,4,30,0.6000000000000001,86.95,0
2022,3,27,5,30,-0.2,88.62,0
2022,3,27,6,30,-0.8,88.94,0
2022,3,27,7,30,-1.4000000000000001,89.79,0
2022,3,27,8,30,-1.9000000000000001,90.27,0
2022,3,27,9,30,-2.3000000000000003,90.22,0
2022,3,27,10,30,-2.6,89.8,0
2022,3,27,11,30,-1.2000000000000002,79.78,6
2022,3,27,12,30,1.2000000000000002,68.96000000000001,165
2022,3,27,13,30,3.1,51.910000000000004,385
2022,3,27,14,30,4.9,44.65,593
2022,3,27,15,30,6.6000000000000005,40.59,766
2022,3,27,16,30,8.1,38.12,880
2022,3,27,17,30,9.1,37.24,928
2022,3,27,18,30,9.700000000000001,37.36,907
2022,3,27,19,30,9.8,38.36,817
2022,3,27,20,30,9.4,40.32,667
2022,3,27,21,30,8.4,43.980000000000004,470
2022,3,27,22,30,6.4,53.870000000000005,239
2022,3,27,23,30,4,75.99,47
2022,3,28,0,30,2.7,83.23,0
2022,3,28,1,30,1.7000000000000002,86.07000000000001,0
2022,3,28,2,30,1,88.23,0
2022,3,28,3,30,0.30000000000000004,89.59,0
2022,3,28,4,30,-0.30000000000000004,88.34,0
2022,3,28,5,30,-0.9,90.46000000000001,0
2022,3,28,6,30,-1.4000000000000001,93.19,0
2022,3,28,7,30,-1.7000000000000002,94.53,0
2022,3,28,8,30,-2.1,96.42,0
2022,3,28,9,30,-2.4000000000000004,97.10000000000001,0
2022,3,28,10,30,-2.4000000000000004,95.23,0
2022,3,28,11,30,-1.1,85.66,9
2022,3,28,12,30,1.3,69.48,155
2022,3,28,13,30,3.7,50.49,328
2022,3,28,14,30,5.7,42.24,246
2022,3,28,15,30,7.6000000000000005,37.36,505
2022,3,28,16,30,9.200000000000001,35.230000000000004,542
2022,3,28,17,30,10.4,34.9,771
2022,3,28,18,30,11.100000000000001,35.64,877
2022,3,28,19,30,11.100000000000001,37.61,786
2022,3,28,20,30,10.5,40.62,634
2022,3,28,21,30,9.200000000000001,46.26,440
2022,3,28,22,30,7.300000000000001,59.34,211
2022,3,28,23,30,5.5,77.75,31
2022,3,29,0,30,4.6000000000000005,81.74,0
2022,3,29,1,30,3.8000000000000003,84.61,0
2022,3,29,2,30,3.2,85.12,0
2022,3,29,3,30,3,84.42,0
2022,3,29,4,30,3.1,84.78,0
2022,3,29,5,30,3,85.46000000000001,0
2022,3,29,6,30,2.5,87.11,0
2022,3,29,7,30,1.6,86.12,0
2022,3,29,8,30,1.2000000000000002,83.72,0
2022,3,29,9,30,1.4000000000000001,83.57000000000001,0
2022,3,29,10,30,1.6,84.17,0
2022,3,29,11,30,2.9000000000000004,77.60000000000001,7
2022,3,29,12,30,5.2,72.94,90
2022,3,29,13,30,7.1000000000000005,64.07000000000001,111
2022,3,29,14,30,8.9,58.54,230
2022,3,29,15,30,10.8,55.24,295
2022,3,29,16,30,12.700000000000001,49.7,714
2022,3,29,17,30,14.4,46.4,693
2022,3,29,18,30,15.5,45.82,685
2022,3,29,19,30,16,48.95,618
2022,3,29,20,30,16.2,54.69,424
2022,3,29,21,30,15.700000000000001,65.85,264
2022,3,29,22,30,14.200000000000001,82.53,80
2022,3,29,23,30,12.3,83.48,19
2022,3,30,0,30,11.3,86.3,0
2022,3,30,1,30,11.200000000000001,86.54,0
2022,3,30,2,30,11.100000000000001,86,0
2022,3,30,3,30,10.600000000000001,86.7,0
2022,3,30,4,30,10,87.76,0
2022,3,30,5,30,9.8,87.28,0
2022,3,30,6,30,9.700000000000001,87.08,0
2022,3,30,7,30,9.600000000000001,86.99,0
2022,3,30,8,30,9.600000000000001,86.67,0
2022,3,30,9,30,9.200000000000001,89.35000000000001,0
2022,3,30,10,30,8.8,90.58,0
2022,3,30,11,30,10.100000000000001,84.18,7
2022,3,30,12,30,12.8,79.27,118
2022,3,30,13,30,15.8,72.83,388
2022,3,30,14,30,18.5,65.54,588
2022,3,30,15,30,20.5,57.75,697
2022,3,30,16,30,21.700000000000003,53.230000000000004,849
2022,3,30,17,30,22.400000000000002,51.64,523
2022,3,30,18,30,22.700000000000003,52.21,770
2022,3,30,19,30,22.700000000000003,53.83,719
2022,3,30,20,30,22.200000000000003,56.67,613
2022,3,30,21,30,21.3,61.33,429
2022,3,30,22,30,19.8,67.74,231
2022,3,30,23,30,18.6,72.5,37
2022,3,31,0,30,18.400000000000002,72.27,0
2022,3,31,1,30,18.400000000000002,69.73,0
2022,3,31,2,30,17.900000000000002,69.82000000000001,0
2022,3,31,3,30,17.5,71.89,0
2022,3,31,4,30,16.900000000000002,76.16,0
2022,3,31,5,30,16.5,80.96000000000001,0
2022,3,31,6,30,16.5,83.58,0
2022,3,31,7,30,16.5,86.37,0
2022,3,31,8,30,16.3,87.24,0
2022,3,31,9,30,16.3,86.52,0
2022,3,31,10,30,16.7,87.55,0
2022,3,31,11,30,17,90.2,4
2022,3,31,12,30,17.5,90.76,22
2022,3,31,13,30,18,84.52,42
2022,3,31,14,30,18.400000000000002,72.83,247
2022,3,31,15,30,18.7,65.36,318
2022,3,31,16,30,19.1,60.24,412
2022,3,31,17,30,19.200000000000003,57.54,613
2022,3,31,18,30,18.7,58.71,451
2022,3,31,19,30,17.8,62.08,392
2022,3,31,20,30,16.400000000000002,65.76,620
2022,3,31,21,30,14.9,67.98,459
2022,3,31,22,30,13,71.84,211
2022,3,31,23,30,11.200000000000001,78.36,48
2022,4,1,0,30,10.100000000000001,82.47,0
2022,4,1,1,30,9.600000000000001,84.21000000000001,0
2022,4,1,2,30,9.1,87.74,0
2022,4,1,3,30,8.3,91.59,0
2022,4,1,4,30,7.5,95.14,0
2022,4,1,5,30,6.7,96.92,0
2022,4,1,6,30,6.300000000000001,96.71000000000001,0
2022,4,1,7,30,6.2,95.28,0
2022,4,1,8,30,6,95.58,0
2022,4,1,9,30,5.4,96.31,0
2022,4,1,10,30,4.800000000000001,95.76,0
2022,4,1,11,30,4.5,93.34,10
2022,4,1,12,30,5.1000000000000005,85.17,145
2022,4,1,13,30,6.2,73.55,238
2022,4,1,14,30,7.7,60.85,487
2022,4,1,15,30,9.3,52.54,712
2022,4,1,16,30,10.8,47.4,893
2022,4,1,17,30,11.9,44.59,945
2022,4,1,18,30,12.700000000000001,42.910000000000004,920
2022,4,1,19,30,13,42.64,825
2022,4,1,20,30,12.700000000000001,43.980000000000004,675
2022,4,1,21,30,11.8,47.2,479
2022,4,1,22,30,9.5,58.38,259
2022,4,1,23,30,6.4,85.58,56
2022,4,2,0,30,4.7,88.05,0
2022,4,2,1,30,3.8000000000000003,89.45,0
2022,4,2,2,30,3,90.66,0
2022,4,2,3,30,2.3000000000000003,91.59,0
2022,4,2,4,30,1.7000000000000002,92.23,0
2022,4,2,5,30,1.2000000000000002,92.46000000000001,0
2022,4,2,6,30,0.7000000000000001,93.36,0
2022,4,2,7,30,0.30000000000000004,94.05,0
2022,4,2,8,30,0.1,92.93,0
2022,4,2,9,30,0.1,91.15,0
2022,4,2,10,30,0.30000000000000004,88.84,0
2022,4,2,11,30,2.1,78.7,11
